"item-img-box href","item-img src","h5","badge","ms-1","col-6","col-6 2","col-6 3","col-6 4","dropdown-toggle","text-primary","label","text-end","label 2","text-end 2","label 3","text-end 3","label 4","text-end 4","label 5","text-end 5","label 6","text-end 6","label 7","text-end 7","text-muted","price","price-top-label","price-top-label 2","price 3","list-inline-item","btn","col-12","col-12 2","col-12 3","col-6 5","col-6 6"
"https://darmas.de/fahrzeugmarkt/details/67654f5bc52ce6840ae774a1","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/49d7d0096b16b8a425c184ff5166268c_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488556","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67654f17c52ce6840ae6d58a","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/819b340710db0d09a60754b822f510b9e7_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488554","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67654ec7c52ce6840ae63525","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/819b340710db0d09a60754b822f510b9e7_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488552","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67654e19c52ce6840ae4f286","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/5eb10a81d67546e4cbc24b073357d69e1_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grün  / Mangrove Green","Monatsrate","Finanzierungsdetails","36 Monate à","174 €","Fahrzeugpreis","15.890 €","Anzahlung","3.178 €","Nettodarlehensbetrag","12.712 €","Schlussrate","8.495 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","174","Kaufpreis","1","15.890","2105488525","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67654dddc52ce6840ae454d6","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/77661b67cc99cd093401bf11aa1f264a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105488518","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67654072c52ce6840adc93b3","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/810917eb8e94933d2c61762503bb34d43_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","","Benzin","Automatik","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","17.390 €","Anzahlung","3.478 €","Nettodarlehensbetrag","13.912 €","Schlussrate","9.975 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","17.390","2105488584","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6765400ec52ce6840adb6187","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/49d7d0096b16b8a425c184ff5166268c_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488557","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67653f7cc52ce6840adaca16","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/36109e4778981fa2c6526ea956bae6ae3_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105488543","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/67653ef8c52ce6840ad99aff","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/5eb10a81d67546e4cbc24b073357d69e1_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grün  / Mangrove Green","Monatsrate","Finanzierungsdetails","36 Monate à","174 €","Fahrzeugpreis","15.890 €","Anzahlung","3.178 €","Nettodarlehensbetrag","12.712 €","Schlussrate","8.495 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","174","Kaufpreis","1","15.890","2105488523","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763dea1f108aaee6f2fc541","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/810917eb8e94933d2c61762503bb34d43_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","Sofort verfügbar","Benzin","Automatik","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","17.390 €","Anzahlung","3.478 €","Nettodarlehensbetrag","13.912 €","Schlussrate","9.975 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","17.390","2105488586","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763d53ff108aaee6f2db216","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/819b340710db0d09a60754b822f510b9e7_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488553","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cc39f108aaee6f245028","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/810917eb8e94933d2c61762503bb34d43_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","Sofort verfügbar","Benzin","Automatik","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","17.390 €","Anzahlung","3.478 €","Nettodarlehensbetrag","13.912 €","Schlussrate","9.975 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","17.390","2105488587","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cbcdf108aaee6f23013e","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/20b26f7f746860f3dcb50c6fc0abe17a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","160 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","160","Kaufpreis","1","16.390","2105488571","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cb97f108aaee6f225a7d","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/4d4b8c9c4f2ca1010d107a4bb4cb0bc5eda_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","155 €","Fahrzeugpreis","15.990 €","Anzahlung","3.198 €","Nettodarlehensbetrag","12.792 €","Schlussrate","9.350 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","155","Kaufpreis","1","15.990","2105488563","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cb4df108aaee6f21b339","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/819b340710db0d09a60754b822f510b9e7_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488551","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cb16f108aaee6f210cfc","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/36109e4778981fa2c6526ea956bae6ae3_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Schwarz  / Phantom Black","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105488542","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763cad9f108aaee6f2067d1","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/7d4bfcb10283f3cb6bd5890ae5665cc90_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","15.990 €","Anzahlung","3.198 €","Nettodarlehensbetrag","12.792 €","Schlussrate","8.620 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","15.990","2105488531","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763ca67f108aaee6f1f1f09","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/77661b67cc99cd093401bf11aa1f264a_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Select Klima Navi DAB","Neufahrzeug","Sofort verfügbar","Benzin","Schaltgetriebe","46 kW (63 Ps)","Grau  / Aurora Grey","Monatsrate","Finanzierungsdetails","36 Monate à","179 €","Fahrzeugpreis","16.390 €","Anzahlung","3.278 €","Nettodarlehensbetrag","13.112 €","Schlussrate","8.780 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","179","Kaufpreis","1","16.390","2105488519","Merken","Kraftstoffverbrauch (kombiniert): 4,9 l/100km;","CO₂-Klasse: C;","110 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763c970f108aaee6f1c9313","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/71018aeeac197da6f8393cb90eab3310b8_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","","Benzin","Automatik","46 kW (63 Ps)","Rot  / Dragon Red","Monatsrate","Finanzierungsdetails","36 Monate à","176 €","Fahrzeugpreis","17.690 €","Anzahlung","3.538 €","Nettodarlehensbetrag","14.152 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","176","Kaufpreis","1","17.690","2105488590","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763c93ff108aaee6f1bf17c","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/49d7d0096b16b8a425c184ff5166268c_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488558","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763c767f108aaee6f16f339","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/71018aeeac197da6f8393cb90eab3310b8_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","Sofort verfügbar","Benzin","Automatik","46 kW (63 Ps)","Rot  / Dragon Red","Monatsrate","Finanzierungsdetails","36 Monate à","174 €","Fahrzeugpreis","17.590 €","Anzahlung","3.518 €","Nettodarlehensbetrag","14.072 €","Schlussrate","10.135 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","174","Kaufpreis","1","17.590","2105488589","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763c735f108aaee6f16554e","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/810917eb8e94933d2c61762503bb34d43_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 A/T Trend Klimaaut","Neufahrzeug","","Benzin","Automatik","46 kW (63 Ps)","Weiß  / Atlas White","Monatsrate","Finanzierungsdetails","36 Monate à","173 €","Fahrzeugpreis","17.390 €","Anzahlung","3.478 €","Nettodarlehensbetrag","13.912 €","Schlussrate","9.975 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","173","Kaufpreis","1","17.390","2105488583","Merken","Kraftstoffverbrauch (kombiniert): 5,3 l/100km;","CO₂-Klasse: D;","121 g/km CO₂;","",""
"https://darmas.de/fahrzeugmarkt/details/6763c6bdf108aaee6f151a80","https://darmas-vehicle-images.s3.eu-central-1.amazonaws.com/carcutter-download/49d7d0096b16b8a425c184ff5166268c_ori_small.jpg","Hyundai i10 NEUES Modell MY25 1.0 Trend Klima Navi DAB","Neufahrzeug","","Benzin","Schaltgetriebe","46 kW (63 Ps)","Blau  / Meta Blue","Monatsrate","Finanzierungsdetails","36 Monate à","165 €","Fahrzeugpreis","16.590 €","Anzahlung","3.318 €","Nettodarlehensbetrag","13.272 €","Schlussrate","9.510 €","Effektiver Jahreszins","6.49 %","Sollzins (geb.)","6.34 %","Alle Finanzierungsraten sind unverbindliche beispielhafte Finanzierungskalkulationen der Santander Bank, ein Geschäftsbereich der Santander Consumer Bank AG, Santander-Platz 1, 41061 Mönchengladbach. Hierbei handelt es sich gleichzeitig um das repräsentative Beispiel gem. §6aPAngV. Bonität vorausgesetzt. Alle Preise inkl. gesetzlicher MwSt. Änderungen und Irrtümer vorbehalten.","165","Kaufpreis","1","16.590","2105488559","Merken","Kraftstoffverbrauch (kombiniert): 5,1 l/100km;","CO₂-Klasse: D;","116 g/km CO₂;","",""
